epoch,utc,lat,lng,alt_m,speed2d_ms,speed3d_ms,fix,dop,payload
1784771887044,2026-07-23T01:58:07.044Z,-23.6049842,-46.8371772,823.385,16.857,16.800,3,132,479
1784771887102,2026-07-23T01:58:07.102Z,-23.6049767,-46.8371739,823.446,16.637,16.860,3,132,479
1784771887160,2026-07-23T01:58:07.160Z,-23.6049690,-46.8371699,823.494,16.719,16.640,3,132,479
1784771887218,2026-07-23T01:58:07.218Z,-23.6049614,-46.8371659,823.546,16.764,16.730,3,132,479
1784771887276,2026-07-23T01:58:07.276Z,-23.6049537,-46.8371616,823.601,16.891,16.770,3,132,479
1784771887335,2026-07-23T01:58:07.335Z,-23.6049461,-46.8371573,823.649,16.935,16.900,3,132,480
1784771887390,2026-07-23T01:58:07.390Z,-23.6049386,-46.8371531,823.677,16.961,16.940,3,132,480
1784771887445,2026-07-23T01:58:07.445Z,-23.6049312,-46.8371486,823.720,16.980,16.970,3,132,480
1784771887500,2026-07-23T01:58:07.500Z,-23.6049237,-46.8371439,823.751,17.080,16.990,3,132,480
1784771887555,2026-07-23T01:58:07.555Z,-23.6049165,-46.8371393,823.782,16.951,17.090,3,132,480
1784771887610,2026-07-23T01:58:07.610Z,-23.6049094,-46.8371342,823.823,16.972,16.960,3,132,480
1784771887665,2026-07-23T01:58:07.665Z,-23.6049022,-46.8371289,823.881,17.077,16.980,3,132,480
1784771887720,2026-07-23T01:58:07.720Z,-23.6048952,-46.8371235,823.937,17.089,17.090,3,132,480
1784771887775,2026-07-23T01:58:07.775Z,-23.6048882,-46.8371182,823.990,17.048,17.100,3,132,480
1784771887830,2026-07-23T01:58:07.830Z,-23.6048813,-46.8371128,824.057,17.027,17.060,3,132,480
1784771887885,2026-07-23T01:58:07.885Z,-23.6048744,-46.8371074,824.146,17.024,17.040,3,132,480
1784771887940,2026-07-23T01:58:07.940Z,-23.6048677,-46.8371017,824.206,17.019,17.040,3,132,480
1784771887995,2026-07-23T01:58:07.995Z,-23.6048611,-46.8370958,824.267,16.974,17.030,3,132,480
1784771888050,2026-07-23T01:58:08.050Z,-23.6048546,-46.8370898,824.307,17.001,16.990,3,132,480
1784771888105,2026-07-23T01:58:08.105Z,-23.6048483,-46.8370835,824.340,17.019,17.010,3,132,480
1784771888160,2026-07-23T01:58:08.160Z,-23.6048422,-46.8370773,824.389,16.947,17.030,3,132,480
1784771888215,2026-07-23T01:58:08.215Z,-23.6048362,-46.8370708,824.495,16.902,16.960,3,132,480
1784771888270,2026-07-23T01:58:08.270Z,-23.6048301,-46.8370639,824.692,16.946,16.920,3,132,480
1784771888325,2026-07-23T01:58:08.325Z,-23.6048244,-46.8370570,824.831,16.889,16.970,3,132,480
1784771888380,2026-07-23T01:58:08.380Z,-23.6048192,-46.8370502,824.894,16.721,16.910,3,132,481
1784771888435,2026-07-23T01:58:08.435Z,-23.6048143,-46.8370433,824.909,16.571,16.740,3,132,481
1784771888490,2026-07-23T01:58:08.490Z,-23.6048094,-46.8370362,824.940,16.535,16.590,3,132,481
1784771888545,2026-07-23T01:58:08.545Z,-23.6048045,-46.8370292,825.033,16.393,16.560,3,132,481
1784771888600,2026-07-23T01:58:08.600Z,-23.6048000,-46.8370221,825.132,16.214,16.420,3,132,481
1784771888655,2026-07-23T01:58:08.655Z,-23.6047957,-46.8370149,825.235,15.993,16.240,3,132,481
1784771888710,2026-07-23T01:58:08.710Z,-23.6047919,-46.8370076,825.263,15.841,16.020,3,132,481
1784771888765,2026-07-23T01:58:08.765Z,-23.6047882,-46.8370002,825.272,15.756,15.870,3,132,481
1784771888820,2026-07-23T01:58:08.820Z,-23.6047848,-46.8369927,825.296,15.664,15.780,3,132,481
1784771888875,2026-07-23T01:58:08.875Z,-23.6047816,-46.8369852,825.368,15.528,15.690,3,132,481
1784771888930,2026-07-23T01:58:08.930Z,-23.6047789,-46.8369778,825.363,15.254,15.550,3,132,481
1784771888985,2026-07-23T01:58:08.985Z,-23.6047762,-46.8369704,825.455,15.077,15.280,3,132,481
1784771889040,2026-07-23T01:58:09.040Z,-23.6047738,-46.8369632,825.576,14.685,15.100,3,132,481
1784771889095,2026-07-23T01:58:09.095Z,-23.6047717,-46.8369561,825.655,14.408,14.710,3,132,481
1784771889150,2026-07-23T01:58:09.150Z,-23.6047696,-46.8369489,825.783,14.271,14.440,3,132,481
1784771889205,2026-07-23T01:58:09.205Z,-23.6047678,-46.8369415,825.843,14.209,14.310,3,132,481
1784771889260,2026-07-23T01:58:09.260Z,-23.6047662,-46.8369344,825.902,14.001,14.240,3,132,481
1784771889315,2026-07-23T01:58:09.315Z,-23.6047650,-46.8369272,825.922,13.844,14.040,3,132,482
1784771889370,2026-07-23T01:58:09.370Z,-23.6047640,-46.8369202,825.968,13.653,13.880,3,132,482
1784771889425,2026-07-23T01:58:09.425Z,-23.6047633,-46.8369134,826.042,13.347,13.690,3,132,482
1784771889480,2026-07-23T01:58:09.480Z,-23.6047628,-46.8369069,826.097,12.977,13.380,3,132,482
1784771889535,2026-07-23T01:58:09.535Z,-23.6047630,-46.8369005,826.149,12.618,13.010,3,132,482
1784771889590,2026-07-23T01:58:09.590Z,-23.6047633,-46.8368944,826.228,12.239,12.650,3,132,482
1784771889645,2026-07-23T01:58:09.645Z,-23.6047637,-46.8368886,826.296,11.792,12.280,3,132,482
1784771889700,2026-07-23T01:58:09.700Z,-23.6047646,-46.8368829,826.359,11.481,11.830,3,132,482
1784771889755,2026-07-23T01:58:09.755Z,-23.6047656,-46.8368772,826.370,11.252,11.520,3,132,482
1784771889810,2026-07-23T01:58:09.810Z,-23.6047669,-46.8368717,826.374,11.000,11.290,3,132,482
1784771889865,2026-07-23T01:58:09.865Z,-23.6047684,-46.8368665,826.380,10.652,11.040,3,132,482
1784771889920,2026-07-23T01:58:09.920Z,-23.6047701,-46.8368614,826.394,10.403,10.690,3,132,482
1784771889975,2026-07-23T01:58:09.975Z,-23.6047718,-46.8368568,826.425,10.028,10.440,3,132,482
1784771890030,2026-07-23T01:58:10.030Z,-23.6047738,-46.8368523,826.448,9.734,10.060,3,132,482
1784771890085,2026-07-23T01:58:10.085Z,-23.6047761,-46.8368478,826.532,9.642,9.770,3,132,482
1784771890140,2026-07-23T01:58:10.140Z,-23.6047784,-46.8368437,826.566,9.396,9.680,3,132,482
1784771890195,2026-07-23T01:58:10.195Z,-23.6047811,-46.8368397,826.577,9.335,9.430,3,132,482
1784771890250,2026-07-23T01:58:10.250Z,-23.6047842,-46.8368359,826.597,9.355,9.370,3,132,482
1784771890305,2026-07-23T01:58:10.305Z,-23.6047874,-46.8368322,826.618,9.370,9.390,3,132,482
1784771890360,2026-07-23T01:58:10.360Z,-23.6047907,-46.8368286,826.634,9.356,9.400,3,132,483
1784771890411,2026-07-23T01:58:10.411Z,-23.6047939,-46.8368255,826.654,9.146,9.390,3,132,483
1784771890463,2026-07-23T01:58:10.463Z,-23.6047973,-46.8368226,826.676,9.004,9.180,3,132,483
1784771890515,2026-07-23T01:58:10.515Z,-23.6048010,-46.8368199,826.686,9.003,9.030,3,132,483
1784771890567,2026-07-23T01:58:10.567Z,-23.6048050,-46.8368175,826.707,9.073,9.030,3,132,483
1784771890619,2026-07-23T01:58:10.619Z,-23.6048093,-46.8368154,826.769,9.220,9.100,3,132,483
1784771890671,2026-07-23T01:58:10.671Z,-23.6048139,-46.8368137,826.787,9.389,9.250,3,132,483
1784771890723,2026-07-23T01:58:10.723Z,-23.6048183,-46.8368120,826.771,9.429,9.410,3,132,483
1784771890775,2026-07-23T01:58:10.775Z,-23.6048226,-46.8368105,826.773,9.404,9.450,3,132,483
1784771890827,2026-07-23T01:58:10.827Z,-23.6048270,-46.8368093,826.755,9.296,9.430,3,132,483
1784771890879,2026-07-23T01:58:10.879Z,-23.6048314,-46.8368081,826.764,9.281,9.320,3,132,483
1784771890931,2026-07-23T01:58:10.931Z,-23.6048361,-46.8368070,826.730,9.425,9.300,3,132,483
1784771890983,2026-07-23T01:58:10.983Z,-23.6048408,-46.8368061,826.705,9.523,9.440,3,132,483
1784771891035,2026-07-23T01:58:11.035Z,-23.6048454,-46.8368056,826.715,9.472,9.540,3,132,483
1784771891087,2026-07-23T01:58:11.087Z,-23.6048503,-46.8368049,826.757,9.694,9.490,3,132,483
1784771891139,2026-07-23T01:58:11.139Z,-23.6048552,-46.8368047,826.756,9.850,9.710,3,132,483
1784771891191,2026-07-23T01:58:11.191Z,-23.6048601,-46.8368048,826.745,9.829,9.860,3,132,483
1784771891243,2026-07-23T01:58:11.243Z,-23.6048650,-46.8368053,826.773,9.946,9.840,3,132,483
1784771891295,2026-07-23T01:58:11.295Z,-23.6048700,-46.8368062,826.741,10.057,9.960,3,132,484
1784771891353,2026-07-23T01:58:11.353Z,-23.6048750,-46.8368075,826.700,10.186,10.070,3,132,484
1784771891411,2026-07-23T01:58:11.411Z,-23.6048799,-46.8368092,826.684,10.195,10.190,3,132,484
1784771891469,2026-07-23T01:58:11.469Z,-23.6048847,-46.8368111,826.630,10.245,10.200,3,132,484
1784771891527,2026-07-23T01:58:11.527Z,-23.6048894,-46.8368135,826.620,10.258,10.250,3,132,484
1784771891585,2026-07-23T01:58:11.585Z,-23.6048938,-46.8368163,826.576,10.274,10.260,3,132,484
1784771891643,2026-07-23T01:58:11.643Z,-23.6048984,-46.8368193,826.532,10.438,10.280,3,132,484
1784771891701,2026-07-23T01:58:11.701Z,-23.6049029,-46.8368225,826.513,10.572,10.440,3,132,484
1784771891759,2026-07-23T01:58:11.759Z,-23.6049072,-46.8368259,826.524,10.588,10.570,3,132,484
1784771891817,2026-07-23T01:58:11.817Z,-23.6049116,-46.8368294,826.525,10.709,10.590,3,132,484
1784771891875,2026-07-23T01:58:11.875Z,-23.6049159,-46.8368331,826.484,10.901,10.710,3,132,484
1784771891933,2026-07-23T01:58:11.933Z,-23.6049202,-46.8368372,826.471,11.081,10.900,3,132,484
1784771891991,2026-07-23T01:58:11.991Z,-23.6049246,-46.8368414,826.402,11.376,11.080,3,132,484
1784771892049,2026-07-23T01:58:12.049Z,-23.6049290,-46.8368457,826.347,11.610,11.380,3,132,484
1784771892107,2026-07-23T01:58:12.107Z,-23.6049333,-46.8368501,826.290,11.729,11.610,3,132,484
1784771892165,2026-07-23T01:58:12.165Z,-23.6049376,-46.8368547,826.240,11.956,11.730,3,132,484
1784771892223,2026-07-23T01:58:12.223Z,-23.6049421,-46.8368591,826.161,12.096,11.960,3,132,484
1784771892281,2026-07-23T01:58:12.281Z,-23.6049464,-46.8368636,826.113,12.151,12.100,3,132,484
1784771892340,2026-07-23T01:58:12.340Z,-23.6049507,-46.8368681,826.089,12.153,12.150,3,127,485
1784771892392,2026-07-23T01:58:12.392Z,-23.6049549,-46.8368722,825.991,11.987,12.150,3,127,485
1784771892444,2026-07-23T01:58:12.444Z,-23.6049591,-46.8368765,825.911,11.947,11.990,3,127,485
1784771892496,2026-07-23T01:58:12.496Z,-23.6049634,-46.8368807,825.812,11.986,11.950,3,127,485
1784771892548,2026-07-23T01:58:12.548Z,-23.6049677,-46.8368850,825.747,11.940,11.990,3,127,485
1784771892600,2026-07-23T01:58:12.600Z,-23.6049720,-46.8368892,825.673,11.937,11.940,3,127,485
1784771892652,2026-07-23T01:58:12.652Z,-23.6049766,-46.8368935,825.619,12.094,11.940,3,127,485
1784771892704,2026-07-23T01:58:12.704Z,-23.6049813,-46.8368977,825.604,12.185,12.100,3,127,485
1784771892756,2026-07-23T01:58:12.756Z,-23.6049862,-46.8369018,825.598,12.306,12.190,3,127,485
1784771892808,2026-07-23T01:58:12.808Z,-23.6049913,-46.8369056,825.565,12.431,12.310,3,127,485
1784771892861,2026-07-23T01:58:12.861Z,-23.6049966,-46.8369093,825.494,12.543,12.440,3,127,485
1784771892913,2026-07-23T01:58:12.913Z,-23.6050019,-46.8369129,825.489,12.561,12.550,3,127,485
1784771892965,2026-07-23T01:58:12.965Z,-23.6050073,-46.8369160,825.471,12.470,12.570,3,127,485
1784771893017,2026-07-23T01:58:13.017Z,-23.6050129,-46.8369187,825.413,12.417,12.480,3,127,485
1784771893069,2026-07-23T01:58:13.069Z,-23.6050186,-46.8369212,825.363,12.416,12.420,3,127,485
1784771893121,2026-07-23T01:58:13.121Z,-23.6050244,-46.8369235,825.337,12.414,12.420,3,127,485
1784771893173,2026-07-23T01:58:13.173Z,-23.6050303,-46.8369255,825.321,12.365,12.420,3,127,485
1784771893225,2026-07-23T01:58:13.225Z,-23.6050365,-46.8369272,825.264,12.577,12.370,3,127,485
1784771893277,2026-07-23T01:58:13.277Z,-23.6050428,-46.8369285,825.247,12.715,12.580,3,127,485
1784771893330,2026-07-23T01:58:13.330Z,-23.6050492,-46.8369298,825.196,12.830,12.720,3,127,486
1784771893385,2026-07-23T01:58:13.385Z,-23.6050557,-46.8369307,825.137,12.974,12.840,3,127,486
1784771893440,2026-07-23T01:58:13.440Z,-23.6050622,-46.8369313,825.086,13.078,12.980,3,127,486
1784771893495,2026-07-23T01:58:13.495Z,-23.6050682,-46.8369316,825.089,12.749,13.090,3,127,486
1784771893550,2026-07-23T01:58:13.550Z,-23.6050742,-46.8369314,825.027,12.506,12.760,3,127,486
1784771893605,2026-07-23T01:58:13.605Z,-23.6050808,-46.8369311,824.975,12.788,12.520,3,127,486
1784771893660,2026-07-23T01:58:13.660Z,-23.6050875,-46.8369307,825.013,13.022,12.800,3,127,486
1784771893715,2026-07-23T01:58:13.715Z,-23.6050936,-46.8369300,825.034,12.786,13.030,3,127,486
1784771893770,2026-07-23T01:58:13.770Z,-23.6050997,-46.8369283,824.993,12.717,12.790,3,127,486
1784771893825,2026-07-23T01:58:13.825Z,-23.6051061,-46.8369266,824.960,12.857,12.720,3,127,486
1784771893880,2026-07-23T01:58:13.880Z,-23.6051122,-46.8369250,824.945,12.807,12.860,3,127,486
1784771893935,2026-07-23T01:58:13.935Z,-23.6051183,-46.8369229,824.966,12.755,12.810,3,127,486
1784771893990,2026-07-23T01:58:13.990Z,-23.6051243,-46.8369206,824.962,12.823,12.760,3,127,486
1784771894045,2026-07-23T01:58:14.045Z,-23.6051304,-46.8369181,824.960,12.884,12.830,3,127,486
1784771894100,2026-07-23T01:58:14.100Z,-23.6051362,-46.8369153,824.991,12.865,12.890,3,127,486
1784771894155,2026-07-23T01:58:14.155Z,-23.6051416,-46.8369121,825.043,12.698,12.870,3,127,486
1784771894210,2026-07-23T01:58:14.210Z,-23.6051466,-46.8369083,825.002,12.518,12.700,3,127,486
1784771894265,2026-07-23T01:58:14.265Z,-23.6051514,-46.8369041,824.966,12.460,12.520,3,127,486
1784771894320,2026-07-23T01:58:14.320Z,-23.6051564,-46.8368996,824.930,12.622,12.470,3,127,487
1784771894381,2026-07-23T01:58:14.381Z,-23.6051613,-46.8368952,824.942,12.747,12.630,3,127,487
1784771894442,2026-07-23T01:58:14.442Z,-23.6051704,-46.8368863,824.852,12.398,12.750,3,127,487
1784771894504,2026-07-23T01:58:14.504Z,-23.6051744,-46.8368810,824.798,12.459,12.400,3,127,487
1784771894565,2026-07-23T01:58:14.565Z,-23.6051781,-46.8368756,824.759,12.421,12.470,3,127,487
1784771894627,2026-07-23T01:58:14.627Z,-23.6051814,-46.8368699,824.733,12.367,12.430,3,127,487
1784771894688,2026-07-23T01:58:14.688Z,-23.6051846,-46.8368641,824.697,12.385,12.370,3,127,487
1784771894750,2026-07-23T01:58:14.750Z,-23.6051874,-46.8368583,824.688,12.277,12.390,3,127,487
1784771894811,2026-07-23T01:58:14.811Z,-23.6051899,-46.8368522,824.648,12.222,12.290,3,127,487
1784771894873,2026-07-23T01:58:14.873Z,-23.6051925,-46.8368459,824.628,12.346,12.230,3,127,487
1784771894934,2026-07-23T01:58:14.934Z,-23.6051949,-46.8368398,824.649,12.326,12.350,3,127,487
1784771894996,2026-07-23T01:58:14.996Z,-23.6051968,-46.8368332,824.634,12.346,12.330,3,127,487
1784771895057,2026-07-23T01:58:15.057Z,-23.6051988,-46.8368267,824.593,12.370,12.350,3,127,487
1784771895119,2026-07-23T01:58:15.119Z,-23.6052009,-46.8368203,824.550,12.448,12.380,3,127,487
1784771895180,2026-07-23T01:58:15.180Z,-23.6052029,-46.8368135,824.550,12.674,12.460,3,127,487
1784771895242,2026-07-23T01:58:15.242Z,-23.6052049,-46.8368067,824.557,12.871,12.680,3,127,487
1784771895303,2026-07-23T01:58:15.303Z,-23.6052068,-46.8367998,824.544,12.997,12.880,3,127,487
1784771895365,2026-07-23T01:58:15.365Z,-23.6052085,-46.8367929,824.549,13.034,13.000,3,128,488
1784771895426,2026-07-23T01:58:15.426Z,-23.6052102,-46.8367861,824.559,13.031,13.040,3,128,488
1784771895488,2026-07-23T01:58:15.488Z,-23.6052118,-46.8367791,824.557,13.164,13.040,3,128,488
1784771895550,2026-07-23T01:58:15.550Z,-23.6052154,-46.8367654,824.525,13.251,13.170,3,128,488
1784771895612,2026-07-23T01:58:15.612Z,-23.6052172,-46.8367584,824.504,13.328,13.260,3,128,488
1784771895674,2026-07-23T01:58:15.674Z,-23.6052189,-46.8367510,824.494,13.551,13.330,3,128,488
1784771895736,2026-07-23T01:58:15.736Z,-23.6052205,-46.8367436,824.508,13.655,13.560,3,128,488
1784771895798,2026-07-23T01:58:15.798Z,-23.6052223,-46.8367366,824.530,13.651,13.660,3,128,488
1784771895860,2026-07-23T01:58:15.860Z,-23.6052241,-46.8367295,824.555,13.677,13.650,3,128,488
1784771895921,2026-07-23T01:58:15.921Z,-23.6052260,-46.8367221,824.524,13.875,13.680,3,128,488
1784771895983,2026-07-23T01:58:15.983Z,-23.6052278,-46.8367148,824.545,13.900,13.880,3,128,488
1784771896045,2026-07-23T01:58:16.045Z,-23.6052297,-46.8367074,824.545,14.021,13.900,3,128,488
1784771896107,2026-07-23T01:58:16.107Z,-23.6052316,-46.8367002,824.537,14.016,14.020,3,128,488
1784771896169,2026-07-23T01:58:16.169Z,-23.6052337,-46.8366929,824.507,14.107,14.020,3,128,488
1784771896231,2026-07-23T01:58:16.231Z,-23.6052358,-46.8366858,824.511,14.070,14.110,3,128,488
1784771896293,2026-07-23T01:58:16.293Z,-23.6052380,-46.8366788,824.533,13.998,14.070,3,128,488
1784771896355,2026-07-23T01:58:16.355Z,-23.6052403,-46.8366717,824.522,14.013,14.000,3,128,489
1784771896401,2026-07-23T01:58:16.401Z,-23.6052428,-46.8366645,824.528,14.154,14.010,3,128,489
1784771896448,2026-07-23T01:58:16.448Z,-23.6052454,-46.8366575,824.553,14.209,14.160,3,128,489
1784771896495,2026-07-23T01:58:16.495Z,-23.6052483,-46.8366506,824.542,14.176,14.210,3,128,489
1784771896542,2026-07-23T01:58:16.542Z,-23.6052515,-46.8366440,824.506,14.093,14.180,3,128,489
1784771896588,2026-07-23T01:58:16.588Z,-23.6052546,-46.8366377,824.525,13.888,14.090,3,128,489
1784771896635,2026-07-23T01:58:16.635Z,-23.6052579,-46.8366314,824.458,13.709,13.890,3,128,489
1784771896682,2026-07-23T01:58:16.682Z,-23.6052616,-46.8366254,824.378,13.667,13.710,3,128,489
1784771896729,2026-07-23T01:58:16.729Z,-23.6052655,-46.8366194,824.307,13.654,13.670,3,128,489
1784771896775,2026-07-23T01:58:16.775Z,-23.6052697,-46.8366139,824.273,13.563,13.660,3,128,489
1784771896822,2026-07-23T01:58:16.822Z,-23.6052741,-46.8366086,824.204,13.486,13.570,3,128,489
1784771896869,2026-07-23T01:58:16.869Z,-23.6052786,-46.8366037,824.186,13.225,13.490,3,128,489
1784771896916,2026-07-23T01:58:16.916Z,-23.6052832,-46.8365992,824.143,12.972,13.230,3,128,489
1784771896962,2026-07-23T01:58:16.962Z,-23.6052879,-46.8365950,824.057,12.732,12.980,3,128,489
1784771897009,2026-07-23T01:58:17.009Z,-23.6052928,-46.8365912,823.990,12.475,12.740,3,128,489
1784771897056,2026-07-23T01:58:17.056Z,-23.6052976,-46.8365873,823.927,12.328,12.480,3,128,489
1784771897103,2026-07-23T01:58:17.103Z,-23.6053024,-46.8365838,823.871,12.098,12.340,3,128,489
1784771897149,2026-07-23T01:58:17.149Z,-23.6053073,-46.8365808,823.807,11.806,12.110,3,128,489
1784771897196,2026-07-23T01:58:17.196Z,-23.6053124,-46.8365781,823.754,11.652,11.820,3,128,489
1784771897243,2026-07-23T01:58:17.243Z,-23.6053176,-46.8365760,823.694,11.486,11.660,3,128,489
1784771897290,2026-07-23T01:58:17.290Z,-23.6053229,-46.8365743,823.654,11.290,11.500,3,128,490
1784771897351,2026-07-23T01:58:17.351Z,-23.6053283,-46.8365732,823.583,11.165,11.300,3,128,490
1784771897412,2026-07-23T01:58:17.412Z,-23.6053337,-46.8365727,823.552,10.957,11.180,3,128,490
1784771897474,2026-07-23T01:58:17.474Z,-23.6053388,-46.8365725,823.528,10.688,10.970,3,128,490
1784771897535,2026-07-23T01:58:17.535Z,-23.6053438,-46.8365724,823.510,10.452,10.700,3,128,490
1784771897597,2026-07-23T01:58:17.597Z,-23.6053488,-46.8365724,823.491,10.282,10.470,3,128,490
1784771897658,2026-07-23T01:58:17.658Z,-23.6053540,-46.8365727,823.391,10.357,10.300,3,128,490
1784771897720,2026-07-23T01:58:17.720Z,-23.6053593,-46.8365733,823.290,10.477,10.380,3,128,490
1784771897781,2026-07-23T01:58:17.781Z,-23.6053644,-46.8365741,823.260,10.432,10.500,3,128,490
1784771897843,2026-07-23T01:58:17.843Z,-23.6053693,-46.8365752,823.236,10.297,10.450,3,128,490
1784771897904,2026-07-23T01:58:17.904Z,-23.6053743,-46.8365772,823.152,10.353,10.320,3,128,490
1784771897966,2026-07-23T01:58:17.966Z,-23.6053793,-46.8365795,823.098,10.488,10.380,3,128,490
1784771898027,2026-07-23T01:58:18.027Z,-23.6053841,-46.8365818,823.029,10.535,10.510,3,128,490
1784771898089,2026-07-23T01:58:18.089Z,-23.6053891,-46.8365845,822.964,10.704,10.560,3,128,490
1784771898150,2026-07-23T01:58:18.150Z,-23.6053936,-46.8365876,822.938,10.675,10.730,3,128,490
1784771898212,2026-07-23T01:58:18.212Z,-23.6053982,-46.8365911,822.879,10.784,10.700,3,128,490
1784771898273,2026-07-23T01:58:18.273Z,-23.6054026,-46.8365948,822.828,10.941,10.810,3,128,490
1784771898335,2026-07-23T01:58:18.335Z,-23.6054073,-46.8365987,822.764,11.211,10.970,3,127,491
1784771898387,2026-07-23T01:58:18.387Z,-23.6054118,-46.8366027,822.702,11.395,11.240,3,127,491
1784771898439,2026-07-23T01:58:18.439Z,-23.6054160,-46.8366069,822.634,11.433,11.420,3,127,491
1784771898491,2026-07-23T01:58:18.491Z,-23.6054202,-46.8366111,822.573,11.428,11.460,3,127,491
1784771898543,2026-07-23T01:58:18.543Z,-23.6054242,-46.8366155,822.514,11.474,11.460,3,127,491
1784771898595,2026-07-23T01:58:18.595Z,-23.6054282,-46.8366205,822.471,11.735,11.510,3,127,491
1784771898647,2026-07-23T01:58:18.647Z,-23.6054320,-46.8366254,822.371,11.868,11.770,3,127,491
1784771898699,2026-07-23T01:58:18.699Z,-23.6054357,-46.8366305,822.271,12.010,11.900,3,127,491
1784771898751,2026-07-23T01:58:18.751Z,-23.6054392,-46.8366360,822.184,12.147,12.040,3,127,491
1784771898803,2026-07-23T01:58:18.803Z,-23.6054427,-46.8366415,822.135,12.188,12.180,3,127,491
1784771898856,2026-07-23T01:58:18.856Z,-23.6054458,-46.8366471,822.125,12.091,12.220,3,127,491
1784771898908,2026-07-23T01:58:18.908Z,-23.6054488,-46.8366527,822.053,12.001,12.130,3,127,491
1784771898960,2026-07-23T01:58:18.960Z,-23.6054518,-46.8366585,822.004,12.155,12.040,3,127,491
1784771899012,2026-07-23T01:58:19.012Z,-23.6054549,-46.8366645,821.975,12.314,12.190,3,127,491
1784771899064,2026-07-23T01:58:19.064Z,-23.6054578,-46.8366708,821.935,12.588,12.350,3,127,491
1784771899116,2026-07-23T01:58:19.116Z,-23.6054606,-46.8366771,821.855,12.764,12.620,3,127,491
1784771899168,2026-07-23T01:58:19.168Z,-23.6054634,-46.8366835,821.759,12.954,12.800,3,127,491
1784771899220,2026-07-23T01:58:19.220Z,-23.6054662,-46.8366901,821.727,13.202,12.990,3,127,491
1784771899272,2026-07-23T01:58:19.272Z,-23.6054688,-46.8366965,821.651,13.151,13.240,3,127,491
1784771899325,2026-07-23T01:58:19.325Z,-23.6054714,-46.8367032,821.582,13.290,13.190,3,127,492
1784771899386,2026-07-23T01:58:19.386Z,-23.6054740,-46.8367096,821.495,13.268,13.330,3,127,492
1784771899448,2026-07-23T01:58:19.448Z,-23.6054793,-46.8367226,821.418,13.149,13.310,3,127,492
1784771899510,2026-07-23T01:58:19.510Z,-23.6054819,-46.8367291,821.366,13.161,13.190,3,127,492
1784771899572,2026-07-23T01:58:19.572Z,-23.6054847,-46.8367356,821.283,13.291,13.200,3,127,492
1784771899634,2026-07-23T01:58:19.634Z,-23.6054877,-46.8367422,821.239,13.388,13.330,3,127,492
1784771899696,2026-07-23T01:58:19.696Z,-23.6054907,-46.8367487,821.161,13.479,13.430,3,127,492
1784771899758,2026-07-23T01:58:19.758Z,-23.6054939,-46.8367552,821.086,13.601,13.520,3,127,492
1784771899820,2026-07-23T01:58:19.820Z,-23.6054974,-46.8367616,821.013,13.746,13.640,3,127,492
1784771899881,2026-07-23T01:58:19.881Z,-23.6055010,-46.8367681,820.983,13.858,13.790,3,127,492
1784771899943,2026-07-23T01:58:19.943Z,-23.6055046,-46.8367745,820.957,13.922,13.900,3,127,492
1784771900005,2026-07-23T01:58:20.005Z,-23.6055085,-46.8367808,820.897,14.035,13.960,3,127,492
1784771900067,2026-07-23T01:58:20.067Z,-23.6055127,-46.8367870,820.836,14.167,14.070,3,127,492
1784771900129,2026-07-23T01:58:20.129Z,-23.6055171,-46.8367930,820.750,14.314,14.200,3,127,492
1784771900191,2026-07-23T01:58:20.191Z,-23.6055217,-46.8367988,820.708,14.288,14.350,3,127,492
1784771900253,2026-07-23T01:58:20.253Z,-23.6055266,-46.8368044,820.654,14.310,14.320,3,127,492
1784771900315,2026-07-23T01:58:20.315Z,-23.6055313,-46.8368098,820.608,14.201,14.350,3,134,493
1784771900367,2026-07-23T01:58:20.367Z,-23.6055364,-46.8368152,820.542,14.210,14.240,3,134,493
1784771900419,2026-07-23T01:58:20.419Z,-23.6055415,-46.8368205,820.488,14.253,14.250,3,134,493
1784771900471,2026-07-23T01:58:20.471Z,-23.6055468,-46.8368254,820.469,14.122,14.290,3,134,493
1784771900524,2026-07-23T01:58:20.524Z,-23.6055522,-46.8368302,820.413,14.140,14.160,3,134,493
1784771900576,2026-07-23T01:58:20.576Z,-23.6055581,-46.8368349,820.359,14.331,14.180,3,134,493
1784771900628,2026-07-23T01:58:20.628Z,-23.6055640,-46.8368394,820.307,14.444,14.370,3,134,493
1784771900680,2026-07-23T01:58:20.680Z,-23.6055700,-46.8368437,820.259,14.454,14.480,3,134,493
1784771900733,2026-07-23T01:58:20.733Z,-23.6055765,-46.8368478,820.201,14.651,14.490,3,134,493
1784771900785,2026-07-23T01:58:20.785Z,-23.6055830,-46.8368517,820.164,14.752,14.680,3,134,493
1784771900837,2026-07-23T01:58:20.837Z,-23.6055893,-46.8368552,820.143,14.587,14.790,3,134,493
1784771900889,2026-07-23T01:58:20.889Z,-23.6055957,-46.8368584,820.080,14.452,14.620,3,134,493
1784771900942,2026-07-23T01:58:20.942Z,-23.6056020,-46.8368615,820.040,14.298,14.490,3,134,493
1784771900994,2026-07-23T01:58:20.994Z,-23.6056083,-46.8368641,819.991,14.059,14.330,3,134,493
1784771901046,2026-07-23T01:58:21.046Z,-23.6056149,-46.8368663,819.938,13.977,14.090,3,134,493
