epoch,speed,totalGForce,gForceX,gForceY,steering_angle,sats,lat,lng
1785631968000,56.0,0.00,0.00,0.00,0.0,17,-23.604605,-46.836378
1785631968200,56.4,0.00,0.00,0.00,0.0,17,-23.604633,-46.836368
1785631968400,57.6,0.00,0.00,0.00,0.0,17,-23.604661,-46.836358
1785631968700,57.6,0.00,0.00,0.00,0.0,17,-23.604705,-46.836343
1785631968700,60.0,0.00,0.00,0.00,0.0,17,-23.604705,-46.836343
1785631968800,60.5,0.00,0.00,0.00,0.0,17,-23.604720,-46.836337
1785631969000,62.4,0.00,0.00,0.00,0.0,17,-23.604751,-46.836326
1785631969200,63.6,0.00,0.00,0.00,0.0,17,-23.604782,-46.836315
1785631969400,64.6,0.00,0.00,0.00,0.0,17,-23.604813,-46.836303
1785631969700,66.6,0.00,0.00,0.00,0.0,17,-23.604861,-46.836286
1785631969900,67.0,0.00,0.00,0.00,0.0,17,-23.604894,-46.836275
1785631970100,67.3,0.00,0.00,0.00,0.0,17,-23.604926,-46.836264
1785631970200,67.4,0.00,0.00,0.00,0.0,17,-23.604943,-46.836258
1785631970400,68.0,0.00,0.00,0.00,0.0,17,-23.604975,-46.836246
1785631970600,68.8,0.00,0.00,0.00,0.0,17,-23.605009,-46.836235
1785631970800,69.8,0.00,0.00,0.00,0.0,17,-23.605043,-46.836223
1785631971000,69.8,0.00,0.00,0.00,0.0,17,-23.605077,-46.836211
1785631971000,70.6,0.00,0.00,0.00,0.0,17,-23.605077,-46.836211
1785631971200,71.0,0.00,0.00,0.00,0.0,17,-23.605111,-46.836199
1785631971300,71.3,0.00,0.00,0.00,0.0,17,-23.605128,-46.836193
1785631971500,71.8,0.00,0.00,0.00,0.0,17,-23.605163,-46.836181
1785631971800,72.9,0.00,0.00,0.00,0.0,17,-23.605215,-46.836162
1785631972100,74.2,0.00,0.00,0.00,0.0,17,-23.605268,-46.836142
1785631972300,74.5,0.00,0.00,0.00,0.0,16,-23.605304,-46.836129
1785631972600,75.2,0.00,0.00,0.00,0.0,16,-23.605358,-46.836110
1785631972800,75.2,0.00,0.00,0.00,0.0,16,-23.605394,-46.836097
1785631973000,75.1,0.00,0.00,0.00,0.0,16,-23.605431,-46.836084
1785631973300,75.0,0.00,0.00,0.00,0.0,16,-23.605484,-46.836065
1785631973500,75.1,0.00,0.00,0.00,0.0,16,-23.605521,-46.836052
1785631973700,75.1,0.00,0.00,0.00,0.0,16,-23.605557,-46.836040
1785631973700,74.9,0.00,0.00,0.00,0.0,16,-23.605557,-46.836040
1785631973900,74.8,0.00,0.00,0.00,0.0,16,-23.605593,-46.836028
1785631974100,74.8,0.00,0.00,0.00,0.0,16,-23.605629,-46.836018
1785631974100,74.6,0.00,0.00,0.00,0.0,16,-23.605629,-46.836018
1785631974200,74.2,0.00,0.00,0.00,0.0,16,-23.605647,-46.836013
1785631974400,73.2,0.00,0.00,0.00,0.0,17,-23.605682,-46.836005
1785631974600,72.1,0.00,0.00,0.00,0.0,17,-23.605716,-46.835998
1785631974800,72.1,0.00,0.00,0.00,0.0,17,-23.605750,-46.835994
1785631974800,70.8,0.00,0.00,0.00,0.0,17,-23.605750,-46.835994
1785631975000,68.8,0.00,0.00,0.00,0.0,17,-23.605782,-46.835991
1785631975100,66.9,0.00,0.00,0.00,0.0,17,-23.605796,-46.835993
1785631975300,65.0,0.00,0.00,0.00,0.0,17,-23.605826,-46.835995
1785631975500,65.0,0.00,0.00,0.00,0.0,17,-23.605854,-46.835999
1785631975500,63.5,0.00,0.00,0.00,0.0,17,-23.605854,-46.835999
1785631975700,61.9,0.00,0.00,0.00,0.0,17,-23.605881,-46.836007
1785631975800,60.2,0.00,0.00,0.00,0.0,17,-23.605891,-46.836017
1785631976000,58.0,0.00,0.00,0.00,0.0,17,-23.605914,-46.836030
1785631976200,55.7,0.00,0.00,0.00,0.0,17,-23.605935,-46.836045
1785631976400,53.3,0.00,0.00,0.00,0.0,17,-23.605953,-46.836062
1785631976600,53.3,0.00,0.00,0.00,0.0,17,-23.605963,-46.836087
1785631976600,50.0,0.00,0.00,0.00,0.0,17,-23.605963,-46.836087
1785631976700,48.1,0.00,0.00,0.00,0.0,17,-23.605963,-46.836106
1785631976900,48.1,0.00,0.00,0.00,0.0,17,-23.605971,-46.836133
1785631976900,46.9,0.00,0.00,0.00,0.0,17,-23.605971,-46.836133
1785631977100,46.9,0.00,0.00,0.00,0.0,17,-23.605975,-46.836163
1785631977100,45.4,0.00,0.00,0.00,0.0,17,-23.605975,-46.836163
1785631977300,45.3,0.00,0.00,0.00,0.0,17,-23.605975,-46.836198
1785631977500,47.3,0.00,0.00,0.00,0.0,17,-23.605965,-46.836247
1785631977700,54.2,0.00,0.00,0.00,0.0,17,-23.605943,-46.836314
1785631977900,61.3,0.00,0.00,0.00,0.0,17,-23.605962,-46.836356
1785631978100,61.3,0.00,0.00,0.00,0.0,17,-23.605970,-46.836394
1785631978100,61.4,0.00,0.00,0.00,0.0,17,-23.605970,-46.836394
1785631978300,61.4,0.00,0.00,0.00,0.0,17,-23.605977,-46.836431
1785631978300,61.4,0.00,0.00,0.00,0.0,17,-23.605977,-46.836431
1785631978500,61.4,0.00,0.00,0.00,0.0,17,-23.605985,-46.836469
1785631978500,62.1,0.00,0.00,0.00,0.0,17,-23.605985,-46.836469
1785631978700,62.1,0.00,0.00,0.00,0.0,17,-23.605992,-46.836508
1785631978700,63.8,0.00,0.00,0.00,0.0,17,-23.605992,-46.836508
1785631978800,63.9,0.00,0.00,0.00,0.0,17,-23.605992,-46.836531
1785631979000,63.9,0.00,0.00,0.00,0.0,17,-23.606000,-46.836569
1785631979200,64.1,0.00,0.00,0.00,0.0,17,-23.606008,-46.836606
1785631979400,64.2,0.00,0.00,0.00,0.0,17,-23.606015,-46.836644
1785631979600,64.0,0.00,0.00,0.00,0.0,17,-23.606022,-46.836681
1785631979800,63.2,0.00,0.00,0.00,0.0,17,-23.606027,-46.836718
1785631980000,63.2,0.00,0.00,0.00,0.0,17,-23.606032,-46.836754
1785631980000,62.7,0.00,0.00,0.00,0.0,17,-23.606032,-46.836754
1785631980200,62.2,0.00,0.00,0.00,0.0,17,-23.606036,-46.836790
1785631980400,61.8,0.00,0.00,0.00,0.0,17,-23.606037,-46.836826
1785631980500,60.6,0.00,0.00,0.00,0.0,17,-23.606032,-46.836845
1785631980700,59.4,0.00,0.00,0.00,0.0,17,-23.606029,-46.836880
1785631980900,58.5,0.00,0.00,0.00,0.0,17,-23.606023,-46.836914
1785631981000,58.4,0.00,0.00,0.00,0.0,17,-23.606014,-46.836932
1785631981100,58.3,0.00,0.00,0.00,0.0,17,-23.606003,-46.836951
1785631981300,58.7,0.00,0.00,0.00,0.0,17,-23.605989,-46.836984
1785631981500,57.0,0.00,0.00,0.00,0.0,17,-23.605974,-46.837012
1785631981600,57.0,0.00,0.00,0.00,0.0,17,-23.605955,-46.837025
1785631981600,56.3,0.00,0.00,0.00,0.0,17,-23.605955,-46.837025
1785631981700,56.3,0.00,0.00,0.00,0.0,17,-23.605936,-46.837037
1785631981700,55.7,0.00,0.00,0.00,0.0,17,-23.605936,-46.837037
1785631981900,56.0,0.00,0.00,0.00,0.0,17,-23.605908,-46.837062
1785631982100,56.7,0.00,0.00,0.00,0.0,17,-23.605871,-46.837082
1785631982200,59.2,0.00,0.00,0.00,0.0,17,-23.605835,-46.837086
1785631982400,60.9,0.00,0.00,0.00,0.0,17,-23.605789,-46.837099
1785631982500,62.6,0.00,0.00,0.00,0.0,17,-23.605756,-46.837101
1785631982700,65.3,0.00,0.00,0.00,0.0,17,-23.605705,-46.837107
1785631982800,67.7,0.00,0.00,0.00,0.0,17,-23.605666,-46.837101
1785631983000,68.8,0.00,0.00,0.00,0.0,17,-23.605623,-46.837111
1785631983100,69.3,0.00,0.00,0.00,0.0,17,-23.605599,-46.837117
1785631983300,69.6,0.00,0.00,0.00,0.0,17,-23.605559,-46.837130
1785631983400,69.7,0.00,0.00,0.00,0.0,17,-23.605537,-46.837138
1785631983600,69.8,0.00,0.00,0.00,0.0,17,-23.605498,-46.837151
1785631983800,69.8,0.00,0.00,0.00,0.0,17,-23.605460,-46.837165
1785631983800,70.0,0.00,0.00,0.00,0.0,17,-23.605460,-46.837165
1785631983900,70.1,0.00,0.00,0.00,0.0,17,-23.605439,-46.837172
1785631984100,70.2,0.00,0.00,0.00,0.0,17,-23.605401,-46.837185
1785631984300,69.9,0.00,0.00,0.00,0.0,17,-23.605363,-46.837197
1785631984400,69.7,0.00,0.00,0.00,0.0,17,-23.605343,-46.837203
1785631984600,69.7,0.00,0.00,0.00,0.0,17,-23.605306,-46.837213
1785631984600,69.2,0.00,0.00,0.00,0.0,17,-23.605306,-46.837213
1785631984800,68.7,0.00,0.00,0.00,0.0,17,-23.605269,-46.837223
1785631985000,68.4,0.00,0.00,0.00,0.0,17,-23.605233,-46.837230
1785631985200,68.1,0.00,0.00,0.00,0.0,17,-23.605196,-46.837236
1785631985400,68.0,0.00,0.00,0.00,0.0,16,-23.605159,-46.837240
1785631985600,68.2,0.00,0.00,0.00,0.0,16,-23.605123,-46.837241
1785631985800,68.2,0.00,0.00,0.00,0.0,16,-23.605086,-46.837239
1785631985800,68.1,0.00,0.00,0.00,0.0,16,-23.605086,-46.837239
1785631986000,67.9,0.00,0.00,0.00,0.0,16,-23.605050,-46.837233
1785631986200,68.2,0.00,0.00,0.00,0.0,16,-23.605014,-46.837222
1785631986400,68.3,0.00,0.00,0.00,0.0,16,-23.604979,-46.837206
1785631986500,68.3,0.00,0.00,0.00,0.0,16,-23.604961,-46.837190
1785631986500,68.8,0.00,0.00,0.00,0.0,16,-23.604961,-46.837190
1785631986700,69.7,0.00,0.00,0.00,0.0,16,-23.604926,-46.837167
1785631986900,70.5,0.00,0.00,0.00,0.0,16,-23.604893,-46.837142
1785631987100,69.3,0.00,0.00,0.00,0.0,16,-23.604865,-46.837115
1785631987200,68.2,0.00,0.00,0.00,0.0,16,-23.604853,-46.837097
1785631987400,67.7,0.00,0.00,0.00,0.0,16,-23.604824,-46.837073
1785631987600,67.0,0.00,0.00,0.00,0.0,16,-23.604796,-46.837049
1785631987800,67.0,0.00,0.00,0.00,0.0,16,-23.604771,-46.837025
1785631987800,65.9,0.00,0.00,0.00,0.0,16,-23.604771,-46.837025
1785631988000,64.7,0.00,0.00,0.00,0.0,16,-23.604746,-46.837002
1785631988200,63.3,0.00,0.00,0.00,0.0,16,-23.604723,-46.836979
1785631988400,61.6,0.00,0.00,0.00,0.0,16,-23.604702,-46.836956
1785631988600,59.3,0.00,0.00,0.00,0.0,16,-23.604684,-46.836933
1785631988800,56.7,0.00,0.00,0.00,0.0,16,-23.604668,-46.836911
1785631989000,54.0,0.00,0.00,0.00,0.0,16,-23.604655,-46.836889
1785631989200,50.6,0.00,0.00,0.00,0.0,16,-23.604645,-46.836868
1785631989300,47.4,0.00,0.00,0.00,0.0,16,-23.604646,-46.836858
1785631989500,47.4,0.00,0.00,0.00,0.0,16,-23.604644,-46.836836
1785631989500,44.5,0.00,0.00,0.00,0.0,16,-23.604644,-46.836836
1785631989700,42.0,0.00,0.00,0.00,0.0,16,-23.604648,-46.836815
1785631989800,38.7,0.00,0.00,0.00,0.0,16,-23.604658,-46.836807
1785631990000,35.5,0.00,0.00,0.00,0.0,16,-23.604671,-46.836790
1785631990200,33.2,0.00,0.00,0.00,0.0,16,-23.604686,-46.836774
1785631990400,31.1,0.00,0.00,0.00,0.0,16,-23.604705,-46.836762
1785631990600,28.7,0.00,0.00,0.00,0.0,16,-23.604721,-46.836752
1785631990800,25.5,0.00,0.00,0.00,0.0,16,-23.604743,-46.836746
1785631990900,25.5,0.00,0.00,0.00,0.0,16,-23.604758,-46.836748
1785631990900,23.4,0.00,0.00,0.00,0.0,16,-23.604758,-46.836748
1785631991100,22.0,0.00,0.00,0.00,0.0,16,-23.604778,-46.836746
1785631991300,20.8,0.00,0.00,0.00,0.0,16,-23.604796,-46.836747
1785631991500,20.8,0.00,0.00,0.00,0.0,16,-23.604815,-46.836753
1785631991500,19.6,0.00,0.00,0.00,0.0,16,-23.604815,-46.836753
1785631991600,18.9,0.00,0.00,0.00,0.0,16,-23.604831,-46.836767
1785631991800,24.5,0.00,0.00,0.00,0.0,16,-23.604862,-46.836792
1785631992000,24.5,0.00,0.00,0.00,0.0,16,-23.604910,-46.836836
1785631992000,38.0,0.00,0.00,0.00,0.0,16,-23.604910,-46.836836
1785631992200,36.1,0.00,0.00,0.00,0.0,16,-23.604929,-46.836844
1785631992400,36.1,0.00,0.00,0.00,0.0,16,-23.604951,-46.836856
1785631992400,35.9,0.00,0.00,0.00,0.0,16,-23.604951,-46.836856
1785631992500,35.5,0.00,0.00,0.00,0.0,16,-23.604965,-46.836863
1785631992700,35.2,0.00,0.00,0.00,0.0,16,-23.604987,-46.836874
1785631992900,34.8,0.00,0.00,0.00,0.0,16,-23.605008,-46.836883
1785631993100,34.8,0.00,0.00,0.00,0.0,16,-23.605028,-46.836891
1785631993100,34.5,0.00,0.00,0.00,0.0,16,-23.605028,-46.836891
1785631993300,34.5,0.00,0.00,0.00,0.0,16,-23.605052,-46.836900
1785631993300,34.6,0.00,0.00,0.00,0.0,16,-23.605052,-46.836900
1785631993500,34.6,0.00,0.00,0.00,0.0,16,-23.605072,-46.836902
1785631993500,34.4,0.00,0.00,0.00,0.0,16,-23.605072,-46.836902
1785631993700,34.6,0.00,0.00,0.00,0.0,16,-23.605091,-46.836898
1785631993900,35.3,0.00,0.00,0.00,0.0,16,-23.605110,-46.836890
1785631994100,37.4,0.00,0.00,0.00,0.0,16,-23.605130,-46.836876
1785631994300,37.4,0.00,0.00,0.00,0.0,16,-23.605148,-46.836855
1785631994300,39.3,0.00,0.00,0.00,0.0,16,-23.605148,-46.836855
1785631994500,39.3,0.00,0.00,0.00,0.0,16,-23.605161,-46.836831
1785631994500,39.9,0.00,0.00,0.00,0.0,16,-23.605161,-46.836831
1785631994600,39.9,0.00,0.00,0.00,0.0,16,-23.605160,-46.836808
1785631994600,40.4,0.00,0.00,0.00,0.0,16,-23.605160,-46.836808
1785631994800,40.4,0.00,0.00,0.00,0.0,16,-23.605166,-46.836777
1785631994800,42.7,0.00,0.00,0.00,0.0,16,-23.605166,-46.836777
1785631995000,47.0,0.00,0.00,0.00,0.0,16,-23.605170,-46.836740
1785631995300,48.0,0.00,0.00,0.00,0.0,16,-23.605191,-46.836704
1785631995500,48.2,0.00,0.00,0.00,0.0,16,-23.605206,-46.836681
1785631995700,48.0,0.00,0.00,0.00,0.0,16,-23.605223,-46.836658
1785631995900,48.2,0.00,0.00,0.00,0.0,16,-23.605241,-46.836638
1785631996100,48.1,0.00,0.00,0.00,0.0,16,-23.605259,-46.836617
1785631996300,47.5,0.00,0.00,0.00,0.0,16,-23.605279,-46.836598
1785631996500,47.2,0.00,0.00,0.00,0.0,16,-23.605298,-46.836580
1785631996700,47.2,0.00,0.00,0.00,0.0,16,-23.605317,-46.836562
1785631996700,46.4,0.00,0.00,0.00,0.0,16,-23.605317,-46.836562
1785631996900,45.3,0.00,0.00,0.00,0.0,16,-23.605335,-46.836547
1785631997100,43.7,0.00,0.00,0.00,0.0,16,-23.605353,-46.836535
1785631997300,41.5,0.00,0.00,0.00,0.0,16,-23.605370,-46.836526
1785631997400,39.5,0.00,0.00,0.00,0.0,16,-23.605379,-46.836526
1785631997600,37.7,0.00,0.00,0.00,0.0,16,-23.605397,-46.836523
1785631997800,36.6,0.00,0.00,0.00,0.0,16,-23.605416,-46.836523
1785631998000,36.0,0.00,0.00,0.00,0.0,16,-23.605436,-46.836529
1785631998100,35.7,0.00,0.00,0.00,0.0,16,-23.605448,-46.836540
1785631998300,36.2,0.00,0.00,0.00,0.0,16,-23.605469,-46.836555
1785631998500,36.7,0.00,0.00,0.00,0.0,16,-23.605488,-46.836576
1785631998700,36.7,0.00,0.00,0.00,0.0,16,-23.605503,-46.836605
1785631998700,37.9,0.00,0.00,0.00,0.0,16,-23.605503,-46.836605
1785631998900,41.6,0.00,0.00,0.00,0.0,16,-23.605512,-46.836648
1785631999100,47.9,0.00,0.00,0.00,0.0,16,-23.605536,-46.836678
1785631999200,48.2,0.00,0.00,0.00,0.0,16,-23.605546,-46.836691
1785631999400,48.0,0.00,0.00,0.00,0.0,16,-23.605564,-46.836714
1785631999600,47.7,0.00,0.00,0.00,0.0,16,-23.605583,-46.836735
1785631999700,47.3,0.00,0.00,0.00,0.0,16,-23.605591,-46.836749
1785631999900,47.0,0.00,0.00,0.00,0.0,16,-23.605609,-46.836771
1785632000100,46.8,0.00,0.00,0.00,0.0,16,-23.605627,-46.836793
1785632000200,46.3,0.00,0.00,0.00,0.0,16,-23.605636,-46.836805
1785632000400,46.1,0.00,0.00,0.00,0.0,16,-23.605655,-46.836826
1785632000600,45.4,0.00,0.00,0.00,0.0,16,-23.605674,-46.836842
1785632000800,43.7,0.00,0.00,0.00,0.0,16,-23.605692,-46.836852
1785632000900,42.3,0.00,0.00,0.00,0.0,16,-23.605702,-46.836854
1785632001100,40.7,0.00,0.00,0.00,0.0,16,-23.605720,-46.836859
1785632001300,39.3,0.00,0.00,0.00,0.0,16,-23.605738,-46.836861
1785632001500,38.2,0.00,0.00,0.00,0.0,16,-23.605757,-46.836857
1785632001700,37.2,0.00,0.00,0.00,0.0,16,-23.605775,-46.836848
1785632001900,34.4,0.00,0.00,0.00,0.0,16,-23.605788,-46.836838
1785632002100,34.4,0.00,0.00,0.00,0.0,16,-23.605798,-46.836826
1785632002100,31.2,0.00,0.00,0.00,0.0,16,-23.605798,-46.836826
1785632002300,28.3,0.00,0.00,0.00,0.0,16,-23.605804,-46.836809
1785632002500,26.2,0.00,0.00,0.00,0.0,17,-23.605805,-46.836788
1785632002800,25.7,0.00,0.00,0.00,0.0,17,-23.605802,-46.836750
1785632003000,25.7,0.00,0.00,0.00,0.0,17,-23.605783,-46.836706
1785632003000,29.2,0.00,0.00,0.00,0.0,17,-23.605783,-46.836706
1785632003200,33.5,0.00,0.00,0.00,0.0,17,-23.605767,-46.836666
1785632003400,33.5,0.00,0.00,0.00,0.0,17,-23.605753,-46.836627
1785632003400,36.8,0.00,0.00,0.00,0.0,17,-23.605753,-46.836627
1785632003500,39.5,0.00,0.00,0.00,0.0,17,-23.605740,-46.836601
1785632003800,42.1,0.00,0.00,0.00,0.0,17,-23.605722,-46.836551
1785632004000,45.2,0.00,0.00,0.00,0.0,17,-23.605704,-46.836513
1785632004200,45.2,0.00,0.00,0.00,0.0,17,-23.605687,-46.836479
1785632004200,46.5,0.00,0.00,0.00,0.0,17,-23.605687,-46.836479
1785632004400,46.7,0.00,0.00,0.00,0.0,16,-23.605671,-46.836448
1785632004600,46.9,0.00,0.00,0.00,0.0,16,-23.605655,-46.836419
1785632004700,47.1,0.00,0.00,0.00,0.0,16,-23.605641,-46.836401
1785632004900,47.1,0.00,0.00,0.00,0.0,16,-23.605621,-46.836375
1785632004900,47.1,0.00,0.00,0.00,0.0,16,-23.605621,-46.836375
1785632005100,47.4,0.00,0.00,0.00,0.0,16,-23.605601,-46.836351
1785632005300,47.4,0.00,0.00,0.00,0.0,16,-23.605581,-46.836330
1785632005300,47.3,0.00,0.00,0.00,0.0,16,-23.605581,-46.836330
1785632005500,46.9,0.00,0.00,0.00,0.0,16,-23.605562,-46.836312
1785632005600,46.5,0.00,0.00,0.00,0.0,16,-23.605550,-46.836304
1785632005800,46.5,0.00,0.00,0.00,0.0,16,-23.605531,-46.836289
1785632005800,45.6,0.00,0.00,0.00,0.0,16,-23.605531,-46.836289
1785632006000,44.4,0.00,0.00,0.00,0.0,16,-23.605512,-46.836275
1785632006200,43.0,0.00,0.00,0.00,0.0,16,-23.605492,-46.836264
1785632006400,41.8,0.00,0.00,0.00,0.0,16,-23.605471,-46.836255
1785632006600,41.8,0.00,0.00,0.00,0.0,16,-23.605449,-46.836250
1785632006600,40.6,0.00,0.00,0.00,0.0,16,-23.605449,-46.836250
1785632006700,40.1,0.00,0.00,0.00,0.0,16,-23.605435,-46.836253
1785632006900,39.7,0.00,0.00,0.00,0.0,16,-23.605410,-46.836256
1785632007000,39.9,0.00,0.00,0.00,0.0,16,-23.605393,-46.836264
1785632007200,40.8,0.00,0.00,0.00,0.0,16,-23.605365,-46.836275
1785632007300,43.7,0.00,0.00,0.00,0.0,16,-23.605343,-46.836291
1785632007500,47.4,0.00,0.00,0.00,0.0,16,-23.605310,-46.836307
1785632007600,47.4,0.00,0.00,0.00,0.0,16,-23.605280,-46.836330
1785632007600,54.0,0.00,0.00,0.00,0.0,16,-23.605280,-46.836330
1785632007800,56.4,0.00,0.00,0.00,0.0,16,-23.605246,-46.836347
1785632008000,57.1,0.00,0.00,0.00,0.0,16,-23.605215,-46.836361
1785632008100,57.0,0.00,0.00,0.00,0.0,16,-23.605197,-46.836370
1785632008300,57.1,0.00,0.00,0.00,0.0,16,-23.605166,-46.836383
1785632008500,57.1,0.00,0.00,0.00,0.0,16,-23.605135,-46.836396
1785632008500,57.4,0.00,0.00,0.00,0.0,16,-23.605135,-46.836396
1785632008600,57.4,0.00,0.00,0.00,0.0,16,-23.605118,-46.836403
1785632008800,57.5,0.00,0.00,0.00,0.0,16,-23.605088,-46.836414
1785632009000,58.0,0.00,0.00,0.00,0.0,16,-23.605058,-46.836425
1785632009100,58.0,0.00,0.00,0.00,0.0,16,-23.605043,-46.836431
1785632009300,58.3,0.00,0.00,0.00,0.0,16,-23.605013,-46.836441
1785632009500,58.3,0.00,0.00,0.00,0.0,16,-23.604984,-46.836451
1785632009500,58.4,0.00,0.00,0.00,0.0,16,-23.604984,-46.836451
1785632009700,58.7,0.00,0.00,0.00,0.0,16,-23.604955,-46.836461
1785632009800,58.8,0.00,0.00,0.00,0.0,16,-23.604940,-46.836466
1785632010000,59.1,0.00,0.00,0.00,0.0,16,-23.604911,-46.836476
1785632010200,59.7,0.00,0.00,0.00,0.0,16,-23.604882,-46.836486
1785632010400,59.8,0.00,0.00,0.00,0.0,16,-23.604853,-46.836496
1785632010600,59.8,0.00,0.00,0.00,0.0,16,-23.604824,-46.836506
1785632010600,60.1,0.00,0.00,0.00,0.0,16,-23.604824,-46.836506
1785632010800,60.3,0.00,0.00,0.00,0.0,16,-23.604795,-46.836517
1785632010900,60.7,0.00,0.00,0.00,0.0,16,-23.604780,-46.836523
1785632011100,60.7,0.00,0.00,0.00,0.0,16,-23.604751,-46.836535
1785632011100,61.2,0.00,0.00,0.00,0.0,16,-23.604751,-46.836535
1785632011300,61.9,0.00,0.00,0.00,0.0,16,-23.604721,-46.836548
1785632011500,63.0,0.00,0.00,0.00,0.0,16,-23.604692,-46.836563
1785632011700,63.0,0.00,0.00,0.00,0.0,16,-23.604664,-46.836579
1785632011700,63.7,0.00,0.00,0.00,0.0,16,-23.604664,-46.836579
1785632011900,63.7,0.00,0.00,0.00,0.0,16,-23.604636,-46.836596
1785632012000,63.7,0.00,0.00,0.00,0.0,16,-23.604623,-46.836607
1785632012000,62.5,0.00,0.00,0.00,0.0,16,-23.604623,-46.836607
1785632012200,62.5,0.00,0.00,0.00,0.0,16,-23.604597,-46.836625
1785632012200,61.7,0.00,0.00,0.00,0.0,16,-23.604597,-46.836625
1785632012400,61.2,0.00,0.00,0.00,0.0,16,-23.604572,-46.836644
1785632012600,60.9,0.00,0.00,0.00,0.0,16,-23.604547,-46.836664
1785632012900,60.6,0.00,0.00,0.00,0.0,16,-23.604511,-46.836694
1785632013100,59.6,0.00,0.00,0.00,0.0,16,-23.604489,-46.836716
1785632013300,59.6,0.00,0.00,0.00,0.0,16,-23.604468,-46.836738
1785632013300,59.1,0.00,0.00,0.00,0.0,16,-23.604468,-46.836738
1785632013500,58.1,0.00,0.00,0.00,0.0,16,-23.604448,-46.836761
1785632013700,57.0,0.00,0.00,0.00,0.0,16,-23.604429,-46.836784
1785632013900,55.8,0.00,0.00,0.00,0.0,15,-23.604413,-46.836808
1785632014200,54.2,0.00,0.00,0.00,0.0,16,-23.604389,-46.836843
1785632014400,52.7,0.00,0.00,0.00,0.0,16,-23.604377,-46.836867
1785632014700,50.3,0.00,0.00,0.00,0.0,16,-23.604362,-46.836903
1785632015000,50.3,0.00,0.00,0.00,0.0,16,-23.604355,-46.836938
1785632015000,47.0,0.00,0.00,0.00,0.0,16,-23.604355,-46.836938
1785632015200,47.0,0.00,0.00,0.00,0.0,16,-23.604363,-46.836964
1785632015200,44.2,0.00,0.00,0.00,0.0,16,-23.604363,-46.836964
1785632015500,45.2,0.00,0.00,0.00,0.0,15,-23.604395,-46.837015
1785632015700,52.4,0.00,0.00,0.00,0.0,15,-23.604419,-46.837063
1785632016000,52.4,0.00,0.00,0.00,0.0,15,-23.604430,-46.837130
1785632016000,60.7,0.00,0.00,0.00,0.0,15,-23.604430,-46.837130
1785632016200,60.3,0.00,0.00,0.00,0.0,15,-23.604434,-46.837163
1785632016400,59.9,0.00,0.00,0.00,0.0,15,-23.604440,-46.837197
1785632016600,59.9,0.00,0.00,0.00,0.0,15,-23.604444,-46.837231
1785632016600,59.6,0.00,0.00,0.00,0.0,15,-23.604444,-46.837231
1785632016900,59.4,0.00,0.00,0.00,0.0,15,-23.604449,-46.837282
1785632017100,59.7,0.00,0.00,0.00,0.0,15,-23.604457,-46.837319
1785632017300,59.7,0.00,0.00,0.00,0.0,15,-23.604461,-46.837355
1785632017300,59.2,0.00,0.00,0.00,0.0,15,-23.604461,-46.837355
1785632017500,59.1,0.00,0.00,0.00,0.0,15,-23.604463,-46.837391
1785632017700,59.1,0.00,0.00,0.00,0.0,15,-23.604464,-46.837427
1785632017700,58.9,0.00,0.00,0.00,0.0,15,-23.604464,-46.837427
1785632017900,59.3,0.00,0.00,0.00,0.0,16,-23.604468,-46.837465
1785632018000,59.6,0.00,0.00,0.00,0.0,16,-23.604478,-46.837489
1785632018200,59.6,0.00,0.00,0.00,0.0,16,-23.604479,-46.837521
1785632018200,59.8,0.00,0.00,0.00,0.0,16,-23.604479,-46.837521
1785632018300,59.3,0.00,0.00,0.00,0.0,16,-23.604477,-46.837533
1785632018400,58.1,0.00,0.00,0.00,0.0,16,-23.604471,-46.837543
1785632018600,56.4,0.00,0.00,0.00,0.0,16,-23.604458,-46.837568
1785632018700,54.9,0.00,0.00,0.00,0.0,16,-23.604451,-46.837578
1785632018900,52.7,0.00,0.00,0.00,0.0,16,-23.604436,-46.837599
1785632019000,50.2,0.00,0.00,0.00,0.0,16,-23.604426,-46.837604
1785632019200,47.4,0.00,0.00,0.00,0.0,16,-23.604409,-46.837618
1785632019300,47.4,0.00,0.00,0.00,0.0,16,-23.604398,-46.837617
1785632019300,44.4,0.00,0.00,0.00,0.0,16,-23.604398,-46.837617
1785632019500,41.0,0.00,0.00,0.00,0.0,16,-23.604380,-46.837622
1785632019700,38.0,0.00,0.00,0.00,0.0,16,-23.604360,-46.837620
1785632019800,36.0,0.00,0.00,0.00,0.0,16,-23.604348,-46.837610
1785632020000,35.0,0.00,0.00,0.00,0.0,16,-23.604326,-46.837598
1785632020100,34.9,0.00,0.00,0.00,0.0,16,-23.604312,-46.837580
1785632020300,34.9,0.00,0.00,0.00,0.0,16,-23.604293,-46.837561
1785632020300,34.5,0.00,0.00,0.00,0.0,16,-23.604293,-46.837561
1785632020500,29.0,0.00,0.00,0.00,0.0,16,-23.604290,-46.837534
1785632020600,29.0,0.00,0.00,0.00,0.0,16,-23.604298,-46.837507
1785632020600,26.6,0.00,0.00,0.00,0.0,16,-23.604298,-46.837507
1785632020800,27.7,0.00,0.00,0.00,0.0,16,-23.604309,-46.837466
1785632020900,27.7,0.00,0.00,0.00,0.0,16,-23.604322,-46.837434
1785632020900,32.0,0.00,0.00,0.00,0.0,16,-23.604322,-46.837434
